-19594679.959604,17288868.086846,22404039.979257,0.000000
133072552.574622,-2479521799.974837,-154566765.492794,0.000000
327400.569836,-113347.160672,167782.107694,0.000000
27967967.500483,26069590.863367,7609555.672801,0.000000
6148.161117,4960.396473,-4914.768204,0.000000
-241.678369,-762.173927,-323.228579,0.000000
-39.389896,1652.570737,-45.307883,0.000000
188528.500197,-12899.370363,5844.352559,0.000000
4.992308,5.478128,2.680317,0.000000
-110969734876.819092,-109283888453.013870,-15382090241.847090,0.000000
-738875.558999,7448931.454130,-6757729.000849,0.000000
3486.775214,-9741.959156,-12959.521105,0.000000
-2457.378709,-906.396658,-3862.183849,0.000000
0.037141,0.791323,0.907759,0.000000
-20613729.950441,3674394.622603,-54335816.679073,0.000000
-5489234.167968,-6226950.369257,4121227.596435,0.000000
181.294713,-497.545082,238.338895,0.000000
13335540.378454,16876757.765355,7950744.459609,0.000000
-7233690.288596,-71320.075303,-28197479.949432,0.000000
102.601203,13.858275,-42.415966,0.000000
428004.897777,644467.869420,-1898433.377521,0.000000
-16114.900421,652.556044,-4873.227485,0.000000
-1623909.513460,1150922.659739,1758825.445300,0.000000
681.219977,127357.954952,-31397.285024,0.000000
2.864283,-19.211914,-18.929302,0.000000
302162.531362,16891665.035817,-9447284.408503,0.000000
-301589.548705,-418129.787686,262862.680345,0.000000
-600.670589,-140.076029,-68.080726,0.000000
641.079778,814.106017,918.556655,0.000000
842.270579,-8024.288128,-2354.307582,0.000000
9.459522,65.460404,21.784878,0.000000
834.165203,165.261577,-1787.348742,0.000000
123146.279377,6595.614516,-26456.737898,0.000000
19.328251,43.963728,42.892414,0.000000
2338.572593,4561.480792,5613.295145,0.000000
-3984.576233,17135.166053,-8200.423169,0.000000
-2290018.070748,-2934627.626403,-2564.638921,0.000000
-13.584660,150.392552,150.986545,0.000000
-2699603.274994,479229.110164,1829140.962514,0.000000
1841.248532,-198.708835,2163.785988,0.000000
-22.186561,-9.217252,2.402450,0.000000
-67553.004218,-66768.250890,-31216.499467,0.000000
8844.763907,-19343.727346,-1850.108997,0.000000
17.437936,57.811338,26.619448,0.000000
-1007.586364,3060.223865,11959.762212,0.000000
3319814707802485.500000,3351226626847172.000000,-472343288213822.875000,0.000000
-258016.608643,309961.520490,-11281.856669,0.000000
20129.252406,8485.826565,-38703.377798,0.000000
-2933.173510,-14.845378,4569.156698,0.000000
16174520797.820816,-22244040817.029293,-6570183047.365783,0.000000
1230.933855,-2595.904357,-1274.380772,0.000000
-14771137895.264912,-10457546877.077208,-15660592260.637625,0.000000
222.026819,-1547.219368,429.861059,0.000000
21230040.205636,-14092143.597179,-49501682.885407,0.000000
24080.154428,-8010.378228,34641.215471,0.000000
0.488798,0.744032,-9.379913,0.000000
-2900699550.678513,-2691676186.806421,-1617675602.987186,0.000000
-62.288961,-44.911268,-4.273897,0.000000
7.124892,-4.000777,2.406444,0.000000
-288.414388,-1441.770941,-667.277155,0.000000
-117826.982018,-1453565.038856,3351879.668212,0.000000
-60570.596588,108893.429930,-12305.287992,0.000000
-241.280930,-37.804639,-26.483167,0.000000
-22.698338,-24.899672,-23.505136,0.000000
-770.707084,-33.804780,-42.720459,0.000000
64619.465801,92416.942580,40328.177070,0.000000
-1052422.708508,-17316415.276602,2552218.051027,0.000000
-2086433.773728,-95521.728804,1815764.967987,0.000000
-1055.303497,2097.636592,-864.906914,0.000000
1293656.920687,189126.700322,-2422832.728332,0.000000
1547.575519,1196.075631,23.371667,0.000000
8865861.428903,-18133452.109191,-8899349.971378,0.000000
9102.542060,43974.572313,48012.956561,0.000000
-1387116.200137,2935937.359307,8276570.763099,0.000000
-44.628245,24.183665,67.270983,0.000000
-58945.576131,-89199.584931,-56743.508156,0.000000
-121444.351226,326757.907984,82063.653977,0.000000
3126677.076454,287024334.218063,-75359246.952571,0.000000
-15314.962136,-7826.000315,2839.519810,0.000000
-3855.022431,3017.905526,5883.229930,0.000000
169.155128,578.709504,870.129005,0.000000
454.335185,-950.564363,-601.893801,0.000000
292960.799189,1636043.490615,-342279.212056,0.000000
-25.250563,-36.982403,11.848055,0.000000
183.070089,542.144644,170.135679,0.000000
30656445.018168,17031062.185941,-14913355.746635,0.000000
4851.251428,-5837.269664,-3519.574948,0.000000
-3721.728363,23196.327503,-12425.055404,0.000000
-7679949997.851120,45691259406.742310,-20697649970.079357,0.000000
140.361385,-4967.206538,-3031.070246,0.000000
-33643108.198502,189113886.653081,257882709.382221,0.000000
102746657.248389,-23271727.597669,8081641.491890,0.000000
45510.443916,29483.846482,-34397.263074,0.000000
-7217687.754344,3340479.069773,-14582677.421203,0.000000
3936.300796,-531.498913,3460.900150,0.000000
36472.571070,80587.451855,9281.490419,0.000000
-115408.627807,-171161.080510,-30489.644182,0.000000
124152689.773602,15942326.541984,-128437227.512282,0.000000
-114773.859207,-252983.516957,-125841.103580,0.000000
23388037.174067,-440023816.788137,438827766.401832,0.000000
1182077.572381,815098.873976,-853272.172892,0.000000
-11496110.899654,-1391536.709359,1048247.680538,0.000000
-958.480527,-40.332766,313.108938,0.000000
16343.368690,16.583766,2871.289494,0.000000
564.487700,-159.625144,-401.136230,0.000000
12099295.905304,-30302755.186150,23142637.527594,0.000000
495125.692505,-175282.310145,-13613.381158,0.000000
-342003.481927,-1387423.166442,189980.160947,0.000000
74.510293,-33.753950,-23.128976,0.000000
-141.856239,-201.729783,-18.733770,0.000000
-476.750047,2760.070036,35.070919,0.000000
14086.028202,-37352.682971,26688.260399,0.000000
32077.166169,7742.537987,21419.205839,0.000000
