X,"[95, 41]","[31, 25]","[95, 8]","[31, 4]","[31, 95]","[32, 10]","[95, 8]","[64, 9]","[63, 9]","[31, 4]","[64, 23]","[64, 83]","[88, 15]","[63, 25]","[67, 15]"
amdcpu,1.01288126049,1.08019324571,1.11271435943,1.33069896393,1.47984361775,0.76997491002,1.11271435943,0.0,0.0,1.33069896393,0.697392445284,0.0,0.0,0.847820530039,0.0
amdgpu,3.70470534616e-06,4.65428007596e-06,1.11271435943,1.33069896393,0.0,0.76997491002,1.11271435943,1.11657729171,1.23086346027,1.33069896393,0.000114609103915,0.734907414243,0.0,4.3325116003e-06,0.0168272449022
intel,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X
nvidia,0.0,0.00021875116357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.697305500447,0.734907414243,0.786761496493,0.847790202458,1.04414785816
